"date_mdy","journal_entry","location","year","month","longitude","latitude"
1873-05-08,"The wind S.W. painting boat finished caulking read letter from Henry Geyer of Friendship","Winter Harbor",1873,5,-68.09811741,44.39116851
1873-06-07,"The wind N. East went fishing raining read letters from Geo. A. Dyer. Arno Wiswell. Charles C. Burrill all of Ellsworth also one from Perley and Russell of Portland.","Winter Harbor",1873,6,-68.09811741,44.39116851
1876-11-16,"The wind North North East. cold in morning Worked all day making flying jibboom for Schr. Black Warrior received letter from Wiswell&Wiswell","Winter Harbor",1876,11,-68.09811741,44.39116851
1877-02-01,"Calm all day work in shop making chairs received letter from Nahum Rosebrook. met for Rehearsal at G.W.Tracys.store.","Winter Harbor",1877,2,-68.09811741,44.39116851
1877-02-03,"Calm all day and warm work in shop in forenoon received letter from Perley & Russel","Winter Harbor",1877,2,-68.09811741,44.39116851
1877-02-06,"The wind Northerly. work about home received letter from E.A Baker Boston","Winter Harbor",1877,2,-68.09811741,44.39116851
1877-02-27,"The wind North West received letter from Interpreter of Hospital at leghorn. And a speech from Eugene Hale M.C.Playedat the Exhibition in evening.","Winter Harbor",1877,2,-68.09811741,44.39116851
1877-03-31,"The wind North in forenoon and Shoutherly in afternoon received letter from Narraguagus Lodge and one from Gale Smith went clamming in morning and work in shop","Winter Harbor",1877,3,-68.09811741,44.39116851
1877-04-12,"The wind North East work at home in shop wrote to Hannah Bulger & Chas Hutchings received letter from George Leavy & Wm Dyer","Winter Harbor",1877,4,-68.09811741,44.39116851
1877-08-04,"The wind north West fresh breeze and pleasant went to Bar Harbor in my boat. and back received letter from Mejss S. C. Muney Sleo.","Bar Harbor",1877,8,-68.212219,44.387699
1877-10-06,"The wind North West fresh breeze left Ellsworth at 9 oclock Am in the Sea Flower and got home at 4 oclock PM with furniture for the Hotel. received letters from Frank Spurling & Mary S Stanley","Ellsworth",1877,10,-68.42420475,44.54105229
1877-10-20,"The wind North East. work about. the house. received a letter from Cept E V. Lynam","Winter Harbor",1877,10,-68.09811741,44.39116851
1877-10-25,"The wind North East and snowy. all day wrote letter to Mijsrs Maymard Gough &Co. work all day in house painting furniture Received letter from Curtis Stevens","Winter Harbor",1877,10,-68.09811741,44.39116851
1877-10-29,"The wind Southerly. very fresh breeze. Went to West Gouldsboro and took the stage and went to Ellsworth to see about. getting money. on Hotel. received letter from Maynard Gough &Co. afternoon rainy","Ellsworth",1877,10,-68.42420475,44.54105229
1877-11-06,"The wind N.N.West. wrote letter to J. A Milliken Cherryfield. Work hauling stone around the house. received letters from Thomas Bunker Cranberry Isles. And C C Burril at Ellsworth.","Winter Harbor",1877,11,-68.09811741,44.39116851
1877-11-20,"The wind Northerly work about home received letters from Mejrs S. C. Muney &Co. Curtis Stevens and Dr S M Lumun","Winter Harbor",1877,11,-68.09811741,44.39116851
1879-01-09,"Calm all the forenoon Thermometer 28° above 0 Repaired the sled in the forenoon and in ther afternoon hauled one load of wood out of the woods and the other load that was left on the way. received letter from C. C. Burrill","Winter Harbor",1879,1,-68.09811741,44.39116851
1879-01-11,"The wind moderate Westerly Thermometer 8 above. Changed the propeller from any big boat to the little one Shoveled snow apart of the forenoon received letter from Stephen Southard.","Winter Harbor",1879,1,-68.09811741,44.39116851
1879-01-13,"Calm in the morning wrote letter to Stephen Southard Went to West Gouldsboro with Mail afternoon wind westerly Thermometer 22 above received letter from Wm B Viall Mail Contractor Bethel Vt.","Winter Harbor",1879,1,-68.09811741,44.39116851
1879-01-13,"Calm in the morning wrote letter to Stephen Southard Went to West Gouldsboro with Mail afternoon wind westerly Thermometer 22 above received letter from Wm B Viall Mail Contractor Bethel Vt.","West Gouldsboro",1879,1,-68.09937127,44.46922347
1879-01-13,"Calm in the morning wrote letter to Stephen Southard Went to West Gouldsboro with Mail afternoon wind westerly Thermometer 22 above received letter from Wm B Viall Mail Contractor Bethel Vt.","Winter Harbor",1879,1,-68.09811741,44.39116851
1879-03-03,"The wind Westerly Thermometer 35 above went to West bay to Town meeting was chosen Constable and sworn in received letter from E Stevens","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-03,"The wind Westerly Thermometer 35 above went to West bay to Town meeting was chosen Constable and sworn in received letter from E Stevens","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-07,"The wind North East Thermometer 12 above 0 Went to West Gouldsboro to Cary Rebecca Tracy to take the stage for Hancock. Work one half day for Wm Guptill. Snowing all day received letter from Warren Smith Lamoine.","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-07,"The wind North East Thermometer 12 above 0 Went to West Gouldsboro to Cary Rebecca Tracy to take the stage for Hancock. Work one half day for Wm Guptill. Snowing all day received letter from Warren Smith Lamoine.","West Gouldsboro",1879,3,-68.09937127,44.46922347
1879-03-07,"The wind North East Thermometer 12 above 0 Went to West Gouldsboro to Cary Rebecca Tracy to take the stage for Hancock. Work one half day for Wm Guptill. Snowing all day received letter from Warren Smith Lamoine.","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-12,"The wind North West Thermometer 20 above and pleasant Work all day for Wm Guptill on house received letter from the auditor of the Treasurer for the Post Office Department.","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-14,"The wind South East. Thermometer 39° above worked out half day for Wm Guptill on house. Went to West Gouldsboro to see about P.O.Business. wrote letters to Wm B Viall and Auditor of the P.O.Department received letters from Linda SMallidge & Wm B Viall","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-14,"The wind South East. Thermometer 39° above worked out half day for Wm Guptill on house. Went to West Gouldsboro to see about P.O.Business. wrote letters to Wm B Viall and Auditor of the P.O.Department received letters from Linda SMallidge & Wm B Viall","West Gouldsboro",1879,3,-68.09937127,44.46922347
1879-03-14,"The wind South East. Thermometer 39° above worked out half day for Wm Guptill on house. Went to West Gouldsboro to see about P.O.Business. wrote letters to Wm B Viall and Auditor of the P.O.Department received letters from Linda SMallidge & Wm B Viall","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-20,"The wind Westerly Thermometer 32 degrees Sent Postal to S.W.Libly received letter from Wm Viall work about home cutting wood at the door the sleighing good","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-21,"The wind South East moderate Thermometer 22 Turned set lounge legs for Reuban Rand. received letters from Han Elias J Hale of Tux Cruft. and Wm B. Viall of Betherl At night was sick.","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-22,"The wind Westerly. The thermometer 32° Was sick all day and unable to go out to work had medicine of Dr Moore. received letter from B.T. Atherton the Depty Sherriff of Mt Desert.","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-24,"The wind Southerly Thermometer 35 above. Went to West Gouldsboro to trade harness with Stephen Kingsley took Jennie Tracy up for a sleigh ride received letters from Sloan &Co and Annie Hammond.","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-24,"The wind Southerly Thermometer 35 above. Went to West Gouldsboro to trade harness with Stephen Kingsley took Jennie Tracy up for a sleigh ride received letters from Sloan &Co and Annie Hammond.","West Gouldsboro",1879,3,-68.09937127,44.46922347
1879-03-24,"The wind Southerly Thermometer 35 above. Went to West Gouldsboro to trade harness with Stephen Kingsley took Jennie Tracy up for a sleigh ride received letters from Sloan &Co and Annie Hammond.","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-25,"The wind Southerly Thermometer 34 above 0 received letter from Mr Francis Whiting of Pittsburg Pa","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-27,"The wind Easterly Thermometer 30 above wrote letter to Eias Hale and Wm. P Joy Esq. received letters from Mejsis Sloaan &Co. X Wamn Smithal Calais","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-29,"The wind South East Thermometer 39. above above mail for David Weare to West Gouldsboro Via Porspect Route 191 received letter from Wm P. Joy Esqr at night misty or fine rain Crossed Jones Pond on may with the mail","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-03-29,"The wind South East Thermometer 39. above above mail for David Weare to West Gouldsboro Via Porspect Route 191 received letter from Wm P. Joy Esqr at night misty or fine rain Crossed Jones Pond on may with the mail","West Gouldsboro",1879,3,-68.09937127,44.46922347
1879-03-29,"The wind South East Thermometer 39. above above mail for David Weare to West Gouldsboro Via Porspect Route 191 received letter from Wm P. Joy Esqr at night misty or fine rain Crossed Jones Pond on may with the mail","Winter Harbor",1879,3,-68.09811741,44.39116851
1879-04-08,"The wind North West. Work one half day for A.J. Gerrish in the afternoon worked half day for J A Stevens making bow sprit. received letter from Helen Stevens. Sold one set Casters in the evening Thermometer 38 degrees","Winter Harbor",1879,4,-68.09811741,44.39116851
1879-04-09,"Thermometer 50 degrees. The wind South West in forenoon and North West in the afternoon. Reg letter to Stevens &Co. for Sewing Machine Caster Work apart of the day for A. J. Gerrish on vessel and the rem for R Pendleton on boat received letter from Agt of Lts Lewiston.","Winter Harbor",1879,4,-68.09811741,44.39116851
1879-04-16,"The wind Southerly and in the forenoon rainy Thermometer 44 afternoon Cleared up received letter from Stephen Southard Helped Char Pendleton work on dora.","Winter Harbor",1879,4,-68.09811741,44.39116851
1879-04-18,"The wind North East. Thermometer 34 degrees worked 3/4 day for A.M Torry. on Schr Mars Hill at 3.PM commenced to rain stoped work. received letter from Sloan &CO.","Winter Harbor",1879,4,-68.09811741,44.39116851
1879-04-27,"The wind South South West Thermometer 55 degrees Came home in the afternoon. received letter from the Auditor of the Post Office Department.","Winter Harbor",1879,4,-68.09811741,44.39116851
1879-04-28,"The wind Southerly Thermometer 49 degrees wrote letter to Mr E.A.Baker. Made 2 vite Claim deed for Warren Smith and one for Charles E Smith received letter from Wm B Viall and from Second assistant post Warts Gennd","Winter Harbor",1879,4,-68.09811741,44.39116851
1879-05-02,"Calm in the morning Thermometer 45 degrees had the horse showed in morning then went to Hammonds Corner after potatoes and delivered Sewing machine Casters. received letters from Sloan & Co and P.M.","Winter Harbor",1879,5,-68.09811741,44.39116851
1879-05-03,"Sond after Dr Johnson for Capt Handy The wind Northerly in the morning and South West at night. Thermometer 49 work apart of the day for Wm Guptill received letters from T.C. Woodman and Wm Viall. Capt Wm Handy Deeds his homestead to Mary E Bunker and she gives a Mortgage back for his maintainance Set","Winter Harbor",1879,5,-68.09811741,44.39116851
1879-05-05,"The wind Southerly and rainy in the morning. the remainder of the day foggy. Work apart of the day for Capt Peleg Tracy on his house. received letters from Eldridge I Perry and the Boston Transcript office. Waiting up Capt Handy and set up with him all night","Winter Harbor",1879,5,-68.09811741,44.39116851
1879-05-19,"The wind Southerly Thermometer 60 and foggy. Hauled out dressing in the forenoon and in the afternoon rained hard. received letter from Portland Bangor & Machias Steam boat Co received Check from PODepartment","Winter Harbor",1879,5,-68.09811741,44.39116851
1879-06-07,"The wind West North West and blowing a gale of wind Thermometer 51° Work in the house making an Attornan received letter from the Boston Post Agt.","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-09,"The wind North West untill about 4 PM then South West. Thermometer 50 degrees Made Sett Pump boxes for the A.G.Brooks. hired Ice chest of Mr Rice. received letter from Eldridge & Perry & A J Chatto","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-14,"Moderate North West wind in morning Thermometer 54 Went to Bar Harbor with R. Pendleton to collect debt for Sewing Machine Casters In the afternoon the wind blew very heavy West South West came home at 5 P.M. received letter from James W Davis of Ellsworth.","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-14,"Moderate North West wind in morning Thermometer 54 Went to Bar Harbor with R. Pendleton to collect debt for Sewing Machine Casters In the afternoon the wind blew very heavy West South West came home at 5 P.M. received letter from James W Davis of Ellsworth.","Bar Harbor",1879,6,-68.212219,44.387699
1879-06-14,"Moderate North West wind in morning Thermometer 54 Went to Bar Harbor with R. Pendleton to collect debt for Sewing Machine Casters In the afternoon the wind blew very heavy West South West came home at 5 P.M. received letter from James W Davis of Ellsworth.","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-17,"The wind Easterly Thermometer 52 degrees drizzling rain all day. wrote two bill of sales from Rufus H & Nathan A. Bickford to their wifes received letter from the Salem Post. Mrs Mary Tracy died at 3 oclock in the morning","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-19,"The wind North West in the morning Finished tank in the forenoon. And in the afternoon work on a shed frame. came home at night Wind South West. received letters from A.W. Gray Sons. and several from advertising agents of Boston. Thermometer 53 Mary Tracy burried in afternoon.","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-21,"The wind Southerly The thermometer 55 degree Finished cutting the wood at the door filed saur and work about home wrote letters to J.W.Davis at Ellsworth and Boston Courier & Boston Transcript received letters from Home Journal and 5 other advertising agents.","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-28,"The wind Southerly and clear Thermometer work for R Pendleton on how row boats. received letter from Walter G Maker of Boston. Making inquiry about the price of board at the Eureka House. Went to West Gouldsboro at night heavy rain","Winter Harbor",1879,6,-68.09811741,44.39116851
1879-06-28,"The wind Southerly and clear Thermometer work for R Pendleton on how row boats. received letter from Walter G Maker of Boston. Making inquiry about the price of board at the Eureka House. Went to West Gouldsboro at night heavy rain","West Gouldsboro",1879,6,-68.09937127,44.46922347
1879-07-02,"The wind Southerly Thermometer 69. degrees Work all day for j.F.k. on Homer Guptills barn received letter from Mrs Mary Stanley.","Winter Harbor",1879,7,-68.09811741,44.39116851
1879-07-05,"The wind Southerly and Thermometer 71 degrees work apart of the forenoon for Roderick Pendleton on his row boats. received letter from Mrs Chester Stevens.","Winter Harbor",1879,7,-68.09811741,44.39116851
1879-07-11,"Calm in the forenoon Went to Steuben after Mrs Chester Stevens for a cook to cook for me at the Eureka House. brought her home at 2.PM Thermometer 72 degrees and the wind Southerly received letter from Mr Walter G Maker of Boston.","Winter Harbor",1879,7,-68.09811741,44.39116851
1879-07-11,"Calm in the forenoon Went to Steuben after Mrs Chester Stevens for a cook to cook for me at the Eureka House. brought her home at 2.PM Thermometer 72 degrees and the wind Southerly received letter from Mr Walter G Maker of Boston.","Steuben",1879,7,-67.961732,44.505209
1879-07-11,"Calm in the forenoon Went to Steuben after Mrs Chester Stevens for a cook to cook for me at the Eureka House. brought her home at 2.PM Thermometer 72 degrees and the wind Southerly received letter from Mr Walter G Maker of Boston.","Winter Harbor",1879,7,-68.09811741,44.39116851
1879-07-17,"The wind West North West Thermometer 74 degrees Hoed my beans & Corn received letter from Mrs Henry Chapin and circulars from several advertising agents.","Winter Harbor",1879,7,-68.09811741,44.39116851
1879-07-23,"The wind South and rainy and foggy all day at 10 Am no despalh and came home Thermometer 51 degrees received letters from M Gallent &Co. & marden & Rowell.","Bar Harbor",1879,7,-68.212219,44.387699
1879-07-23,"The wind South and rainy and foggy all day at 10 Am no despalh and came home Thermometer 51 degrees received letters from M Gallent &Co. & marden & Rowell.","Winter Harbor",1879,7,-68.09811741,44.39116851
1879-07-25,"The wind North West in the forenoon & South West in the afternoon Thermometer 62° work all day haying wrote letters to Mrs Bessie E Crant and M. Gallart &Co. received letter from Miss Guenlief","Winter Harbor",1879,7,-68.09811741,44.39116851
1879-08-22,"The wind Southerly Thermometer 60° and thick with fog Went to West Gouldsboro with the Mail. received letter from A.P. Wiswell Esq","West Gouldsboro",1879,8,-68.09937127,44.46922347
1879-09-01,"The wind Southerly Thermometer 65 degrees Went to West Gouldsboro with mail received letter from Chas J Guptill of Steuben Sold my interest in a boat to Mr Ira Foss received $10","West Gouldsboro",1879,9,-68.09937127,44.46922347
1879-09-29,"The wind Southerly Thermometer 45° Went to West Gouldsboro with the mail. received letter from Helen Stevens.","West Gouldsboro",1879,9,-68.09937127,44.46922347
1879-10-03,"The wind South West Thermometer 67 degrees Went to West Gouldsboro received letter from RH Kittredge &Co and wrote letter to R H Kittredge & Co and to A P Wiswell Esq. oath o G W Tracy as Post master.","West Gouldsboro",1879,10,-68.09937127,44.46922347
1879-10-27,"The wind South West Thermometer 60° Went to West Gouldsboro with the Mail Repaired the Schr AGBrooks wheel. received letter from Boston Traveler Office.","West Gouldsboro",1879,10,-68.09937127,44.46922347
1880-01-02,"The wind from South West to W. Thermometer 40 degrees above 0 Went to West Gouldsboro with mail. received letter from the Auditor of the Treasury for the Post Office Department stahing check sent me No 14872 lost and payment stoped at Po in Portland","West Gouldsboro",1880,1,-68.09937127,44.46922347
1880-01-12,"The wind Westerly. Thermometer 32 above received letter from the Post Master Portland certifying the mail Route 365 No 14872 had not been paid.","Winter Harbor",1880,1,-68.09811741,44.39116851
1880-01-19,"The wind North West. Thermometer 37 degrees received letter from Hugh Mckay Lotterie Agent at Canada.","Winter Harbor",1880,1,-68.09811741,44.39116851
1880-01-30,"The wind South East. Thermometer 40 degrees above received duplicate check from the P.O. Department for the Quarter ending Sept 30. Wrote letter to G H Smith received letter from Hugh Mc Kay Canada.","Winter Harbor",1880,1,-68.09811741,44.39116851
1880-02-03,"The wind Eastt fresh breeze and big snow storm Thermometer 10 above zero. Went in the woods cutting firewood stormed so hard came out at noon received letter from Helen Stevens","Winter Harbor",1880,2,-68.09811741,44.39116851
1880-03-08,"The wind southerly and thick with snow. Started at 4oclock Am for Sullivan Steam boat to Carry Capt. N.A. Bickford and Dora Rand. At 10Am the wind northwest and clear. Thermometer 20 above. received letters from Emma M. Spurling","Winter Harbor",1880,3,-68.09811741,44.39116851
1880-03-09,"The wind North East and in the morning Thermometer at zero. In the afternoon snowy. received letter from Henry Geyer. Wrote letter to Mrs. Emma M. Spurling","Winter Harbor",1880,3,-68.09811741,44.39116851
1880-03-18,"The wind North East Thermometer 32 degrees Work one half day for James Gerrish hauling wood received letters from J. Wooster","Winter Harbor",1880,3,-68.09811741,44.39116851
1880-04-08,"The wind North West and in the morning Thermometer 25° Went to West Gouldsboro Oath to the P.M.So.Gouldsboro Hired Wm Bunker to Cary the Mail for a Quarter at $10 home at night received letter from Geo Hopkins Millbridge.","West Gouldsboro",1880,4,-68.09937127,44.46922347
1880-04-27,"Calm in forenoon and overcast. In the afternoon wind North West fresh breeze. and pleasant. Thermometer 44 degrees Work one half day for Solomon Pendleton received letters from L A Emery & A P Wiswell","Winter Harbor",1880,4,-68.09811741,44.39116851
1880-05-20,"The wind Southerly and foggy all day Thermometer 50 degrees. took six Hhds salts out of the Black Warrior to use fishing Worked 1/2 day for Barney Foss on his boat to make her tight. received letter from Clarance Hale. Portland.","Winter Harbor",1880,5,-68.09811741,44.39116851
1880-07-26,"The wind Southerly and thick with fog. work apart of the day finishing dora sail that I had been making Thermometer 65 degrees received letter from S. Libby Town Treasurer.","Winter Harbor",1880,7,-68.09811741,44.39116851
1880-07-31,"Wind North West in forenoon South West in afternoon work all day haying hauled in 51 stacks of hay. Thermometer at noon was 78 degrees high received letter from C. J. Abbot. Atty at Law. Casting called for advertising in Boston Traveller.","Winter Harbor",1880,7,-68.09811741,44.39116851
1880-08-07,"The wind very moderate all day and fine weather went out fishing from home in dora. Thermometer in the afternoon when I came in from fishing 80 degrees. received letter from Helen Stevens at Leadsvelle","Winter Harbor",1880,8,-68.09811741,44.39116851
1880-08-19,"Wind South very fresh breeze and Rough by a long hard pull got to my troll. bait from the Weir. Thermometer 60 degrees at 5 PM. received letter from Geo.M.Warren Esq","Winter Harbor",1880,8,-68.09811741,44.39116851
1880-09-25,"Wind Southerly and thermometer 75 degrees did not go a fishing for the want of bait washed out fish for my self received letter from R H Bickford wrote one to Clarance Hane & Geo Warren.","Winter Harbor",1880,9,-68.09811741,44.39116851
1880-10-16,"Wind North in the morning Went out fishing with Barney Foss. got one tub of large hake to my part wind southerly in afternoon Thermometer 54 degrees received letter from W. F. Vase.","Winter Harbor",1880,10,-68.09811741,44.39116851
1880-10-21,"Wind South fresh breeze and cloudy Went out fishing. Thermometer at dark when I got home 49 degrees. received letter from Henry Handy","Winter Harbor",1880,10,-68.09811741,44.39116851
1880-11-04,"The wind Southerly and very moderate all day Thermometer 61 at noon. Went to So. Gouldsboro and worked all day for Charles L Bunker on shed back at night. received letter from Geo M. Warren","South Gouldsboro",1880,11,-68.109596,44.42952
1880-11-29,"Calm nearly all day at night Wind North West Thermometer 32 degrees in the shade. Work in forenoon for J.D. Harrington on barn. in afternoon on freight house on Steam boat wharf repairing received letter from W. F. Vose.","Winter Harbor",1880,11,-68.09811741,44.39116851
1884-03-21,"Wind North East. Work about home in the forenoon but in the afternoon wind hauled Southerly. Went on board the Chromo and shoveled snow and commenced making boom for jib. received letter from Boardman Bros Calais dated 19th saying the ice was about as solid as anything during the winter did not think would break up till 15 or 20 of next month","Winter Harbor",1884,3,-68.09811741,44.39116851
1884-06-16,"Wind Southerly Went to town after a freight to go East with after the vessel is discharged bound non. received letter from Hugh McDonald one of owners of Chromo stating he was at Weehawken. Went to his boarding house at Weekawken and stopped with him all night","Winter Harbor",1884,6,-68.09811741,44.39116851
1884-07-30,"Wind Southerly commenced discharging cargo of stone. Went to town in the forenoon and took a coal order (without any help of a broker). to go Portsmouth N.H. with a load of coal freight $1.10 to be loaded at Port Johnston. In the afternoon went to Coney Island with my wife Took the Steamer on the North River and went to Bay Ridge then took the Cars to Coney Island Came back at night to the Chromo. The fare for Gentleman 40 cents and return. And for ladies 35 cts. Received letter today that Stella Our girl at home is sick but on the mending hand","Portsmouth",1884,7,-70.762245,43.071568
