"date_mdy","journal_entry","location","year","month","longitude","latitude"
1872-02-18,"Went to W. Gouldsboro took supper & lodging with Edward Kingsley","West Gouldsboro",1872,2,-68.09937127,44.46922347
1872-02-19,"Breakfast dinner & tea with E Kingsley","West Gouldsboro",1872,2,-68.09937127,44.46922347
1872-02-20,"Went to Ellsworth stopped at City Hotel","Ellsworth",1872,2,-68.42420475,44.54105229
1872-02-22,"Took breakfast with A Robinson came home","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-02-23,"Work in shop","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-02-24,"Cutting wood at the door went to lodge of Good Templar in Evening","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-02-25,"Staid at home","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-02-26,"Commenced work in Life Ins. with CC Burrill","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-02-27,"Seeking custom in the Ins busniness","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-02-28,"The Same as the day before","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-02-29,"Insured the life of G. W. Tracy Endowment","Winter Harbor",1872,2,-68.09811741,44.39116851
1872-03-02,"Went to Ellsworth to see Mr Burrill and back home","Ellsworth",1872,3,-68.42420475,44.54105229
1872-03-02,"Went to Ellsworth to see Mr Burrill and back home","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-09,"Breakfast with H D Ciombs dinner with Albert Joy wrote letter to CC Burrill came home went to Lodge of Good Templars","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-10,"Staid at home","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-12,"Went to I Hammonds to see Dr. Stockman","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-13,"Work in shop","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-14,"same as yesterday","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-15,"Jobbing read letter from G. N. Harden M D.","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-16,"Went to District meeting found it to be illegal went to Lodge of Good Templars in evening staid to A. J. Gerrishes all night","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-17,"breakfast at A. J. Gerrishes dinner with T. Smallidge","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-18,"work in shop on windmill","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-19,"same as yesterday","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-20,"Went to W. Gouldsboro in the Insurance business took dinner with E Kingsley tea with H. Young Lodging Wm Joys","West Gouldsboro",1872,3,-68.09937127,44.46922347
1872-03-21,"Breakfast at Wm. Joys dinner at Same Woods wrote letter to CC Burrill came home","West Gouldsboro",1872,3,-68.09937127,44.46922347
1872-03-21,"Breakfast at Wm. Joys dinner at Same Woods wrote letter to CC Burrill came home","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-22,"Work at home in shop","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-24,"Staid at home","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-25,"work in shop","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-26,"Read letter from CC Burrill went to West Gouldsboro in the Ins. Busi took tea with Edward Kingsley Lodging with Samuel Wood","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-26,"Read letter from CC Burrill went to West Gouldsboro in the Ins. Busi took tea with Edward Kingsley Lodging with Samuel Wood","West Gouldsboro",1872,3,-68.09937127,44.46922347
1872-03-27,"Went to Prospect Harbor with CC Burrill took dinner with H D Coombs came home","West Gouldsboro",1872,3,-68.09937127,44.46922347
1872-03-27,"Went to Prospect Harbor with CC Burrill took dinner with H D Coombs came home","Prospect Harbor",1872,3,-68.02456023,44.41062098
1872-03-27,"Went to Prospect Harbor with CC Burrill took dinner with H D Coombs came home","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-28,"Went to Prospect Harbor and back.","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-28,"Went to Prospect Harbor and back.","Prospect Harbor",1872,3,-68.02456023,44.41062098
1872-03-28,"Went to Prospect Harbor and back.","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-03-30,"received letter from Geo W Tracy. Evening went to Lodge of Good Templars","Winter Harbor",1872,3,-68.09811741,44.39116851
1872-04-02,"Work in shop on windmill","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-03,"Work in shop","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-04,"Work in shop","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-05,"Work in shop in forenoon afternoon went floundering","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-06,"Went to Turtle Isle. Eve went to Lodge recd letter from CC Burrill & Hale & Emery","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-06,"Went to Turtle Isle. Eve went to Lodge recd letter from CC Burrill & Hale & Emery","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-08,"Went to W. Gouldsboro wrote letter to Hale & Emery took dinner with John Shaw tea with Evett Young lodging with the same","West Gouldsboro",1872,4,-68.09937127,44.46922347
1872-04-09,"breakfast with E. Young dinner with John Wood Supper & Lodging with Hannah Goodwin","West Gouldsboro",1872,4,-68.09937127,44.46922347
1872-04-10,"Breakfast with Hannah G dinner wtih Dr. Johnson wrote letter to CC burrill supper and Lodging with Hannah Goodwin","West Gouldsboro",1872,4,-68.09937127,44.46922347
1872-04-11,"Breakfast wtih Hannah G dinner with Stephen Kingsly received letter from Hale Emery one from CC burrill came home","West Gouldsboro",1872,4,-68.09937127,44.46922347
1872-04-11,"Breakfast wtih Hannah G dinner with Stephen Kingsly received letter from Hale Emery one from CC burrill came home","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-12,"Work in shop on windmill","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-15,"work in shop","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-16,"work on shop finished windmill","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-17,"work in shop","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-18,"went on Turtle Isle got pogrichum","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-18,"went on Turtle Isle got pogrichum","Turtle Island",1872,4,-70.03422,44.43423
1872-04-19,"went to Seal Cove in Same Knight dinner on board supper & Lodging John Smallidge","Seal Cove",1872,4,-68.406194103026,44.31389393933
1872-04-20,"Went to C Isles in dora after boat mermaid work on boat the remainder of the day getting ready to go home","Cranberry Isles",1872,4,-68.27013482,44.2585131
1872-04-22,"breakfast at Mrs Finleys went to C Isles work on mermaid dinner supper Loding with Joseph Bunker","Cranberry Isles",1872,4,-68.27013482,44.2585131
1872-04-25,"breakfast with S Smallidge came home in the mermaid","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-27,"Work in shop went to Lodge of G. Templars","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-04-28,"Staid at home","Winter Harbor",1872,4,-68.09811741,44.39116851
1872-05-03,"Stormy work in shop making blocks for boat","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-04,"Caulked one side of the bat went to Lodge of G. Templar","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-05,"Staid at home","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-06,"stormy work in shop","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-10,"work in shop","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-11,"Reaving of rigging pulling on beak stays went to Lodge of Good Templars staid at Thomas Smallige all night","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-12,"breakfast and dinner at Thomas Smallidges","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-13,"had blacksmith workdone on boat carried E Bicklands bate mill home","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-18,"painted boat took dinner at J Smallidges received letter from CC Burrill went to Lodge","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-21,"Went to Lamoine got 5500 lbs lobsters brought to fueling","Lamoine",1872,5,-68.319185,44.4911
1872-05-22,"Went to Hancock got 6540 lbs lobsters","Hancock",1872,5,-68.2534335,44.52816854
1872-05-23,"Went to Lamoine got 2000 lbs lobsters","Lamoine",1872,5,-68.319185,44.4911
1872-05-25,"Came home in boat","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-26,"staid at home","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-27,"Took 3900 lbs lobster to factory went to Lamoine","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-27,"Took 3900 lbs lobster to factory went to Lamoine","Lamoine",1872,5,-68.319185,44.4911
1872-05-28,"Took 5400 lbs lobsters to factory","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-29,"Went to Lamoine","Lamoine",1872,5,-68.319185,44.4911
1872-05-30,"Carried 6425 lbs lobsters to factory went up Skillings river","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-05-30,"Carried 6425 lbs lobsters to factory went up Skillings river","Skillings River",1872,5,-68.30612654,44.52761858
1872-05-31,"Took 6400 lbs lobster to factory. went Crabtrees nook","Winter Harbor",1872,5,-68.09811741,44.39116851
1872-06-01,"Took 1700 lobsters to factory came home went to Lodge of G. Templars","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-02,"staid at home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-03,"Carried 1800 lbs lobsters to factory went to Lamoine","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-03,"Carried 1800 lbs lobsters to factory went to Lamoine","Lamoine",1872,6,-68.319185,44.4911
1872-06-03,"Carried 1800 lbs lobsters to factory went to Lamoine","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-04,"Took 3960 lbs lobsters to factory","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-05,"Went to Lamoine","Lamoine",1872,6,-68.319185,44.4911
1872-06-06,"Got 3675 lbs lobsters went to Hancock","Hancock",1872,6,-68.2534335,44.52816854
1872-06-07,"Got 1500 lbs went to Hulls cove got 1755 lbs went to factory and back to Hancock","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-07,"Got 1500 lbs went to Hulls cove got 1755 lbs went to factory and back to Hancock","Hancock",1872,6,-68.2534335,44.52816854
1872-06-08,"Took 1043 lbs lobsters to factory went to West Gouldsboro took dinner with John Shaw got some plank and went home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-08,"Took 1043 lbs lobsters to factory went to West Gouldsboro took dinner with John Shaw got some plank and went home","West Gouldsboro",1872,6,-68.09937127,44.46922347
1872-06-08,"Took 1043 lbs lobsters to factory went to West Gouldsboro took dinner with John Shaw got some plank and went home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-09,"Went to Sunday School concert in evening","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-10,"Took 2132 lbs lobster to factory, went to Jordans river","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-10,"Took 2132 lbs lobster to factory, went to Jordans river","Jordan River",1872,6,-68.3430556,44.4441667
1872-06-11,"Took 3869 lbs lobster to factory Lodging at home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-12,"Breakfast at home went up Skillings river","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-12,"Breakfast at home went up Skillings river","Skillings River",1872,6,-68.30612654,44.52761858
1872-06-13,"Took 5600 lbs lobster to factory went to Sullivan","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-14,"Took 2913 lbs lobsters to factory went to Hancock","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-14,"Took 2913 lbs lobsters to factory went to Hancock","Hancock",1872,6,-68.2534335,44.52816854
1872-06-15,"Took 2400 lbs lobsters to factory came home in boat took tea went to Lodge of G. Templars lodging at home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-17,"Took 1720 lbs to factory","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-18,"Married Mr Nriah G Bunker and Mys. Hannah C Bunker went to Lamoine in boat hired team went to Ellsworth Lodging with Chas C Burrill","Lamoine",1872,6,-68.319185,44.4911
1872-06-18,"Married Mr Nriah G Bunker and Mys. Hannah C Bunker went to Lamoine in boat hired team went to Ellsworth Lodging with Chas C Burrill","Ellsworth",1872,6,-68.42420475,44.54105229
1872-06-19,"breakfast with CC Burill attended Probate Bount proved the will of Benj Rand dinner at city Hotel supper and Lodging on board boat at Lamoine","Ellsworth",1872,6,-68.42420475,44.54105229
1872-06-19,"breakfast with CC Burill attended Probate Bount proved the will of Benj Rand dinner at city Hotel supper and Lodging on board boat at Lamoine","Lamoine",1872,6,-68.319185,44.4911
1872-06-20,"Took 1180 lbs lobsters to factory went to Sullivan","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-21,"Took 1993 lbs lobsters to factory went to Hancock","Hancock",1872,6,-68.2534335,44.52816854
1872-06-22,"Took 1261 lbs lobsters to factory came home went to Lodge","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-23,"staid at home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-24,"Took 2437 lbs lobsters to factory went to Lamoine","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-24,"Took 2437 lbs lobsters to factory went to Lamoine","Lamoine",1872,6,-68.319185,44.4911
1872-06-25,"Took 1474 lbs lobsters to factory. Lodging at home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-26,"breakfast at home went up Skillings river","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-26,"breakfast at home went up Skillings river","Skillings River",1872,6,-68.30612654,44.52761858
1872-06-27,"Took 4800 lbs lobsters to factory came home in boat Supper & Lodging at home","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-28,"Made sash for factory went to the lower Harbor got stick to make mast","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-06-29,"acknowledged deed for C Stevens and deeded all my right of the Estate to Jamie accept house shed and land in front to Isaacs lime went to Lodge of Good Templars","Winter Harbor",1872,6,-68.09811741,44.39116851
1872-07-01,"Took 1260 lbs lobster to factory went to Lamoine","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-01,"Took 1260 lbs lobster to factory went to Lamoine","Lamoine",1872,7,-68.319185,44.4911
1872-07-02,"Took 1153 lbs lobster to factory","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-03,"Went to Hancock got 5400 lbs lobster. and walked home. after tea","Hancock",1872,7,-68.2534335,44.52816854
1872-07-03,"Went to Hancock got 5400 lbs lobster. and walked home. after tea","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-04,"hired C Stevens team took wife went to Ellsworth dinner Supper & Lodging at city Hotel","Ellsworth",1872,7,-68.42420475,44.54105229
1872-07-05,"breakfast at city hotel dinner at W. Gouldsboro S. Woods supper at home Lodging ?focty","Ellsworth",1872,7,-68.42420475,44.54105229
1872-07-05,"breakfast at city hotel dinner at W. Gouldsboro S. Woods supper at home Lodging ?focty","West Gouldsboro",1872,7,-68.09937127,44.46922347
1872-07-05,"breakfast at city hotel dinner at W. Gouldsboro S. Woods supper at home Lodging ?focty","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-06,"went to Hancock got 1115 lbs lobsters came home in boat went to G. T. Lodge in evening","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-06,"went to Hancock got 1115 lbs lobsters came home in boat went to G. T. Lodge in evening","Hancock",1872,7,-68.2534335,44.52816854
1872-07-06,"went to Hancock got 1115 lbs lobsters came home in boat went to G. T. Lodge in evening","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-07,"staid at home","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-08,"Took 800 lbs lobsters to factory went up Skillings river","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-08,"Took 800 lbs lobsters to factory went up Skillings river","Skillings River",1872,7,-68.30612654,44.52761858
1872-07-09,"Took 3580 lbs lobsters to factory walked home took supper and Lodging","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-10,"Went up to factory put in south window supper and Lodging at home","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-11,"Went up to Skillings river","Skillings River",1872,7,-68.30612654,44.52761858
1872-07-12,"Took 1765 lbs lobsters to factory came home in boat Abbie Tracy died 4. P.M.","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-13,"Took boat on beach cleaned bottom went to Lodge of Good Templars","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-14,"Staid at home","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-15,"Took 2675 lbs lobsters to factory went up Skillings river","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-15,"Took 2675 lbs lobsters to factory went up Skillings river","Skillings River",1872,7,-68.30612654,44.52761858
1872-07-16,"Took 1000 lbs lobsters to factory settles up received pay","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-17,"came home in boat dinner at home took up note of C Stevens & Leo","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-20,"went to lobster factory after caned strawberrys received letter from G. W. Tracy went to Lodge of G. Templars","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-24,"Rainy work in barn firing ground mow hat beam in plow","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-07-27,"Rainy finished making mast for mermaid went to Lodge of G. Templars","Winter Harbor",1872,7,-68.09811741,44.39116851
1872-08-03,"Stormy work in shop received letter from CC Burrill also oil painting of Niagara Falls by moon light went to Lodge of G. Templar lodgign at Thos. Smallidge","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-06,"Wind South Made a litter for boat finished haying hauled in 16 cocks went to Temperance lecture in evening Mr Hansenn & Mrs Fremeh","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-07,"Hauling dressing out the yard and spreading it to topdress field. went to medical lecture by Mrs Fremeh","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-10,"Work on boat cauling painting went to Lodge of Good Templars","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-12,"Work in shop in forenoon afternoon ballast boat","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-14,"Cutting at the door in forenoon received letter from A. Martin Millbridge","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-16,"Left home for Rockland in forenoon calm & foggy anckored in Cranberry Isle harbor at night went in the boat mermaid","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-16,"Left home for Rockland in forenoon calm & foggy anckored in Cranberry Isle harbor at night went in the boat mermaid","Cranberry Isles",1872,8,-68.27013482,44.2585131
1872-08-17,"Wind from E.N.E. to S.S.W. rainy and foggy. Went from Cranberry Isle to Buckle Island","Cranberry Isles",1872,8,-68.27013482,44.2585131
1872-08-17,"Wind from E.N.E. to S.S.W. rainy and foggy. Went from Cranberry Isle to Buckle Island","Buckle Island",1872,8,-68.47641,44.17953
1872-08-18,"Wind S.W. thick of fog beat to Deer Isle anchored at dark","Deer Isle",1872,8,-68.67589735,44.21412573
1872-08-19,"The wind all around the compass very moderate Left Deer Isle for Rockland arrived in Rockland at 9 P.M.","Deer Isle",1872,8,-68.67589735,44.21412573
1872-08-19,"The wind all around the compass very moderate Left Deer Isle for Rockland arrived in Rockland at 9 P.M.","Rockland",1872,8,-69.10869077,44.1041007
1872-08-20,"The wind E. in forenoon afternoon S. and foggy ordered fore sail made for boat tea at Wm Woods","Rockland",1872,8,-69.10869077,44.1041007
1872-08-21,"Fogy bought ten bush corn in Rockland and other articles dinner at Wm Woods","Rockland",1872,8,-69.10869077,44.1041007
1872-08-22,"Waiting for chance to go home","Rockland",1872,8,-69.10869077,44.1041007
1872-08-23,"Sailed from Rockland for home the wind North arrived at 9 oclock PM","Rockland",1872,8,-69.10869077,44.1041007
1872-08-23,"Sailed from Rockland for home the wind North arrived at 9 oclock PM","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-24,"Northing in particular. went to Lodge of Good Templars","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-25,"Staid at home all day","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-26,"Went on Grindstone point after Oxen in forenoon afternoon hauled home found the Lark one bbl. flour 8 be corn","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-27,"rainy build Coal bin wrote letter to Hale & Emery Ellworth Me.","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-28,"Went on Gridstone point after Oxen hauled home one load coal from John Lark from Rockland price of coal 6.50 per ton","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-29,"hauled home 3 loads coal cut down a piece of oats Acknowledge deed for N. Hammond","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-30,"Commenced to finish the inside of James Bourgetts house work in forenoon in afternoon went to W. Gouldsboro to nominate Can. for Represe Took tea at E. Kingsly","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-08-30,"Commenced to finish the inside of James Bourgetts house work in forenoon in afternoon went to W. Gouldsboro to nominate Can. for Represe Took tea at E. Kingsly","West Gouldsboro",1872,8,-68.09937127,44.46922347
1872-08-31,"worked 5/8 of a day went to Hon Eugene Hale Lexture in evning Lodge of Good Templars took dinner at Abner Tracys","Winter Harbor",1872,8,-68.09811741,44.39116851
1872-09-02,"Work on James Bourgetts house making door frames and window frames dinner at Abner Tracys","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-03,"Put in window frame and door frame clapboard front end house dinner at Abner Tracys","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-04,"Getting out door and window Casings mop boards &c dinner to Abner Tracys as Usual","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-05,"Getting out window Jams received letter from C. C. Burrill. dinner at usual place while to work on house","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-06,"Furrowed over head and studied of the sorms wrote letter to C C Burrill dinner as usual. went to Political lecture gone one hour and 15 min.","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-07,"Commenced lathing and building stairs went to Lodge of Good Templars Lodging at J Smallidge     Sun","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-08,"Breakfast at Thomas Smallidges Went to meeting in forenoon and afternoon","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-09,"work on James Bourgetts house in forenoon dinner at home. Went to Town meeting in afternoon","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-10,"Work on James Bourgetts house lathing dinner at Abner Tracys","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-11,"Lathing bedroom dinner as usual Elvina Mac Neal died at 10 oclock 30 min P.M.","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-12,"Lathing cookroom dinner as usual while to work on house","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-13,"Finished lathing house and putting down base John Bickferd died at 5 P.M.","Winter Harbor",1872,9,-68.09811741,44.39116851
1872-09-14,"Made sink mantle piece & went to Lodge of Good Templars","Winter Harbor",1872,9,-68.09811741,44.39116851
